Algorithm,Time Taken,Best Tour,Best Cost,Num Nodes,Edge Percentage,Num Edges,Adjacency List
tsp_brute_force,0.8327841758728027,"[0, 8, 6, 3, 1, 5, 4, 7, 2, 0]",258,9,46.22222222222222,52,"[(0, 6, 20), (0, 5, 28), (0, 3, 44), (0, 4, 66), (0, 8, 37), (0, 7, 81), (0, 2, 26), (1, 6, 7), (1, 3, 39), (1, 4, 44), (1, 5, 24), (2, 5, 66), (2, 8, 56), (2, 0, 26), (2, 7, 30), (2, 4, 95), (3, 0, 80), (3, 7, 95), (3, 6, 39), (3, 4, 68), (3, 1, 39), (3, 8, 65), (4, 8, 57), (4, 0, 66), (4, 3, 68), (4, 7, 56), (4, 1, 44), (4, 2, 95), (4, 5, 6), (5, 0, 28), (5, 2, 66), (5, 7, 49), (5, 1, 39), (5, 4, 6), (6, 0, 20), (6, 7, 35), (6, 3, 39), (6, 1, 7), (6, 8, 1), (7, 6, 35), (7, 3, 95), (7, 4, 56), (7, 0, 81), (7, 5, 49), (7, 8, 84), (7, 2, 30), (8, 4, 57), (8, 2, 56), (8, 0, 37), (8, 3, 65), (8, 7, 84), (8, 6, 1)]"
tsp_brute_force,2.208685874938965,"[0, 2, 1, 3, 7, 4, 6, 5, 8, 0]",225,9,64.0,72,"[(0, 1, 47), (0, 2, 6), (0, 3, 49), (0, 4, 58), (0, 5, 92), (0, 6, 100), (0, 7, 77), (0, 8, 32), (1, 0, 47), (1, 2, 84), (1, 3, 67), (1, 4, 36), (1, 5, 98), (1, 6, 72), (1, 7, 51), (1, 8, 74), (2, 0, 6), (2, 1, 37), (2, 3, 66), (2, 4, 34), (2, 5, 61), (2, 6, 19), (2, 7, 73), (2, 8, 35), (3, 0, 49), (3, 1, 46), (3, 2, 66), (3, 4, 26), (3, 5, 60), (3, 6, 75), (3, 7, 20), (3, 8, 44), (4, 0, 83), (4, 1, 36), (4, 2, 34), (4, 3, 26), (4, 5, 47), (4, 6, 6), (4, 7, 22), (4, 8, 76), (5, 0, 92), (5, 1, 98), (5, 2, 61), (5, 3, 60), (5, 4, 47), (5, 6, 10), (5, 7, 83), (5, 8, 25), (6, 0, 100), (6, 1, 72), (6, 2, 19), (6, 3, 75), (6, 4, 6), (6, 5, 10), (6, 7, 70), (6, 8, 25), (7, 0, 77), (7, 1, 93), (7, 2, 73), (7, 3, 32), (7, 4, 22), (7, 5, 83), (7, 6, 70), (7, 8, 100), (8, 0, 32), (8, 1, 74), (8, 2, 35), (8, 3, 44), (8, 4, 76), (8, 5, 25), (8, 6, 25), (8, 7, 100)]"
tsp_brute_force,0.33975982666015625,,inf,9,14.222222222222221,16,"[(0, 5, 64), (1, 7, 23), (1, 4, 16), (2, 5, 12), (2, 8, 75), (2, 3, 68), (3, 2, 68), (4, 1, 16), (5, 0, 64), (5, 2, 12), (5, 7, 67), (6, 7, 19), (7, 5, 67), (7, 6, 19), (7, 1, 54), (8, 2, 75)]"
tsp_brute_force,0.8922998905181885,"[0, 3, 2, 5, 8, 7, 1, 4, 6, 0]",246,9,48.0,54,"[(0, 6, 47), (0, 5, 96), (0, 3, 27), (0, 1, 63), (0, 4, 70), (1, 7, 22), (1, 5, 16), (1, 2, 25), (1, 4, 16), (1, 0, 63), (2, 5, 31), (2, 6, 42), (2, 8, 19), (2, 3, 35), (2, 7, 84), (2, 1, 25), (3, 7, 57), (3, 2, 35), (3, 6, 63), (3, 8, 46), (3, 0, 91), (3, 5, 79), (4, 8, 21), (4, 6, 43), (4, 7, 85), (4, 1, 16), (4, 0, 70), (5, 2, 31), (5, 1, 16), (5, 7, 65), (5, 8, 14), (5, 0, 96), (5, 6, 66), (5, 3, 79), (6, 0, 16), (6, 7, 67), (6, 2, 42), (6, 8, 14), (6, 4, 43), (6, 3, 18), (6, 5, 84), (7, 8, 42), (7, 3, 57), (7, 1, 22), (7, 6, 67), (7, 2, 84), (7, 5, 65), (7, 4, 85), (8, 4, 21), (8, 7, 42), (8, 2, 67), (8, 6, 14), (8, 5, 29), (8, 3, 46)]"
tsp_brute_force,2.1972780227661133,"[0, 8, 1, 2, 4, 3, 6, 7, 5, 0]",119,9,64.0,72,"[(0, 1, 6), (0, 2, 8), (0, 3, 96), (0, 4, 6), (0, 5, 85), (0, 6, 54), (0, 7, 38), (0, 8, 3), (1, 0, 68), (1, 2, 15), (1, 3, 17), (1, 4, 39), (1, 5, 57), (1, 6, 55), (1, 7, 76), (1, 8, 15), (2, 0, 8), (2, 1, 72), (2, 3, 74), (2, 4, 9), (2, 5, 25), (2, 6, 53), (2, 7, 84), (2, 8, 75), (3, 0, 96), (3, 1, 42), (3, 2, 74), (3, 4, 42), (3, 5, 63), (3, 6, 1), (3, 7, 95), (3, 8, 79), (4, 0, 45), (4, 1, 39), (4, 2, 26), (4, 3, 5), (4, 5, 90), (4, 6, 27), (4, 7, 39), (4, 8, 79), (5, 0, 27), (5, 1, 57), (5, 2, 25), (5, 3, 63), (5, 4, 90), (5, 6, 13), (5, 7, 30), (5, 8, 76), (6, 0, 54), (6, 1, 84), (6, 2, 87), (6, 3, 1), (6, 4, 74), (6, 5, 13), (6, 7, 14), (6, 8, 8), (7, 0, 38), (7, 1, 76), (7, 2, 84), (7, 3, 95), (7, 4, 39), (7, 5, 30), (7, 6, 14), (7, 8, 74), (8, 0, 3), (8, 1, 15), (8, 2, 75), (8, 3, 79), (8, 4, 79), (8, 5, 76), (8, 6, 8), (8, 7, 74)]"
tsp_brute_force,0.33976030349731445,,inf,9,14.222222222222221,16,"[(0, 4, 9), (0, 1, 11), (0, 6, 40), (1, 0, 11), (1, 7, 5), (2, 7, 50), (3, 6, 16), (3, 8, 66), (4, 0, 9), (5, 8, 3), (6, 0, 40), (6, 3, 16), (7, 1, 68), (7, 2, 50), (8, 3, 66), (8, 5, 3)]"
tsp_brute_force,0.8932945728302002,"[0, 3, 6, 2, 7, 1, 8, 5, 4, 0]",340,9,48.0,54,"[(0, 2, 17), (0, 4, 36), (0, 8, 41), (0, 5, 74), (0, 7, 66), (0, 3, 18), (1, 6, 75), (1, 2, 81), (1, 5, 67), (1, 3, 91), (1, 7, 16), (1, 8, 40), (2, 0, 68), (2, 6, 23), (2, 7, 41), (2, 8, 45), (2, 5, 62), (2, 1, 81), (2, 3, 90), (2, 4, 69), (3, 8, 66), (3, 7, 92), (3, 1, 91), (3, 6, 70), (3, 0, 45), (3, 2, 90), (4, 6, 93), (4, 5, 38), (4, 0, 36), (4, 8, 52), (4, 2, 69), (5, 4, 38), (5, 2, 62), (5, 0, 74), (5, 6, 37), (5, 1, 67), (5, 8, 58), (6, 4, 93), (6, 2, 23), (6, 1, 66), (6, 5, 37), (6, 3, 70), (6, 8, 47), (7, 2, 75), (7, 3, 92), (7, 0, 66), (7, 1, 16), (8, 3, 95), (8, 2, 45), (8, 0, 41), (8, 4, 52), (8, 6, 47), (8, 1, 40), (8, 5, 58)]"
tsp_brute_force,2.2419180870056152,"[0, 2, 7, 8, 3, 4, 5, 6, 1, 0]",180,9,64.0,72,"[(0, 1, 9), (0, 2, 15), (0, 3, 49), (0, 4, 96), (0, 5, 37), (0, 6, 31), (0, 7, 36), (0, 8, 48), (1, 0, 9), (1, 2, 96), (1, 3, 34), (1, 4, 85), (1, 5, 50), (1, 6, 92), (1, 7, 59), (1, 8, 10), (2, 0, 15), (2, 1, 96), (2, 3, 88), (2, 4, 50), (2, 5, 34), (2, 6, 77), (2, 7, 52), (2, 8, 88), (3, 0, 3), (3, 1, 18), (3, 2, 38), (3, 4, 5), (3, 5, 93), (3, 6, 70), (3, 7, 52), (3, 8, 15), (4, 0, 96), (4, 1, 85), (4, 2, 50), (4, 3, 52), (4, 5, 40), (4, 6, 36), (4, 7, 54), (4, 8, 23), (5, 0, 37), (5, 1, 50), (5, 2, 34), (5, 3, 93), (5, 4, 40), (5, 6, 7), (5, 7, 63), (5, 8, 94), (6, 0, 31), (6, 1, 9), (6, 2, 77), (6, 3, 70), (6, 4, 36), (6, 5, 53), (6, 7, 77), (6, 8, 22), (7, 0, 36), (7, 1, 59), (7, 2, 52), (7, 3, 52), (7, 4, 54), (7, 5, 63), (7, 6, 77), (7, 8, 28), (8, 0, 13), (8, 1, 10), (8, 2, 88), (8, 3, 15), (8, 4, 23), (8, 5, 94), (8, 6, 22), (8, 7, 28)]"
tsp_brute_force,0.33672285079956055,,inf,9,14.222222222222221,16,"[(0, 4, 89), (0, 5, 85), (1, 3, 50), (1, 8, 69), (1, 4, 42), (2, 3, 86), (3, 2, 86), (3, 1, 50), (4, 1, 42), (4, 0, 89), (5, 0, 85), (5, 6, 32), (5, 7, 21), (6, 5, 32), (7, 5, 21), (8, 1, 69)]"
tsp_brute_force,0.766815185546875,"[0, 1, 2, 5, 8, 4, 6, 3, 7, 0]",193,9,44.44444444444444,50,"[(0, 1, 12), (0, 2, 70), (0, 8, 15), (0, 4, 69), (0, 3, 58), (0, 7, 25), (1, 0, 12), (1, 4, 54), (1, 7, 10), (1, 8, 70), (1, 2, 42), (1, 6, 38), (2, 0, 70), (2, 7, 32), (2, 5, 24), (2, 1, 42), (2, 8, 30), (2, 3, 94), (3, 7, 17), (3, 2, 94), (3, 0, 99), (3, 6, 35), (4, 1, 84), (4, 5, 46), (4, 6, 5), (4, 8, 14), (4, 0, 69), (5, 8, 19), (5, 4, 46), (5, 2, 24), (5, 7, 66), (6, 8, 45), (6, 4, 5), (6, 7, 94), (6, 3, 35), (6, 1, 11), (7, 3, 17), (7, 8, 53), (7, 2, 42), (7, 1, 10), (7, 6, 94), (7, 5, 66), (7, 0, 25), (8, 7, 53), (8, 5, 19), (8, 0, 15), (8, 1, 70), (8, 6, 45), (8, 4, 14), (8, 2, 30)]"
tsp_brute_force,2.220590829849243,"[0, 3, 4, 7, 6, 2, 5, 8, 1, 0]",200,9,64.0,72,"[(0, 1, 6), (0, 2, 20), (0, 3, 16), (0, 4, 66), (0, 5, 32), (0, 6, 64), (0, 7, 44), (0, 8, 47), (1, 0, 6), (1, 2, 82), (1, 3, 86), (1, 4, 92), (1, 5, 51), (1, 6, 9), (1, 7, 35), (1, 8, 35), (2, 0, 24), (2, 1, 52), (2, 3, 62), (2, 4, 81), (2, 5, 24), (2, 6, 27), (2, 7, 49), (2, 8, 85), (3, 0, 59), (3, 1, 86), (3, 2, 47), (3, 4, 36), (3, 5, 63), (3, 6, 11), (3, 7, 71), (3, 8, 69), (4, 0, 66), (4, 1, 92), (4, 2, 81), (4, 3, 36), (4, 5, 59), (4, 6, 47), (4, 7, 23), (4, 8, 44), (5, 0, 32), (5, 1, 51), (5, 2, 27), (5, 3, 63), (5, 4, 53), (5, 6, 79), (5, 7, 65), (5, 8, 45), (6, 0, 64), (6, 1, 9), (6, 2, 11), (6, 3, 11), (6, 4, 47), (6, 5, 79), (6, 7, 4), (6, 8, 57), (7, 0, 44), (7, 1, 35), (7, 2, 49), (7, 3, 71), (7, 4, 23), (7, 5, 30), (7, 6, 4), (7, 8, 68), (8, 0, 15), (8, 1, 35), (8, 2, 85), (8, 3, 69), (8, 4, 44), (8, 5, 45), (8, 6, 57), (8, 7, 68)]"
tsp_brute_force,0.34075212478637695,,inf,9,14.222222222222221,16,"[(0, 2, 56), (0, 3, 81), (0, 7, 61), (1, 5, 64), (1, 8, 90), (2, 5, 81), (2, 6, 71), (2, 0, 56), (3, 0, 81), (4, 6, 47), (5, 2, 81), (5, 1, 82), (6, 2, 95), (6, 4, 47), (7, 0, 61), (8, 1, 90)]"
tsp_brute_force,1.0693747997283936,"[0, 8, 2, 6, 7, 1, 3, 4, 5, 0]",274,9,51.55555555555556,58,"[(0, 2, 51), (0, 1, 80), (0, 8, 30), (0, 3, 31), (0, 7, 76), (0, 5, 11), (0, 6, 29), (0, 4, 34), (1, 0, 80), (1, 7, 79), (1, 3, 28), (1, 5, 37), (1, 8, 65), (1, 2, 77), (2, 0, 51), (2, 4, 83), (2, 3, 41), (2, 6, 22), (2, 8, 40), (2, 1, 77), (2, 7, 78), (3, 1, 40), (3, 2, 41), (3, 0, 31), (3, 5, 60), (3, 6, 11), (3, 4, 38), (4, 5, 1), (4, 8, 79), (4, 2, 83), (4, 6, 13), (4, 3, 38), (4, 0, 34), (5, 6, 75), (5, 7, 79), (5, 8, 71), (5, 4, 1), (5, 1, 75), (5, 3, 60), (5, 0, 11), (6, 5, 75), (6, 3, 11), (6, 2, 22), (6, 7, 42), (6, 4, 75), (6, 0, 74), (7, 5, 79), (7, 1, 79), (7, 0, 76), (7, 6, 42), (7, 8, 79), (7, 2, 78), (8, 5, 71), (8, 4, 79), (8, 0, 30), (8, 1, 65), (8, 2, 23), (8, 7, 79)]"
tsp_brute_force,2.218111276626587,"[0, 6, 8, 2, 3, 7, 4, 5, 1, 0]",198,9,64.0,72,"[(0, 1, 45), (0, 2, 31), (0, 3, 89), (0, 4, 41), (0, 5, 34), (0, 6, 47), (0, 7, 9), (0, 8, 99), (1, 0, 24), (1, 2, 64), (1, 3, 79), (1, 4, 51), (1, 5, 27), (1, 6, 99), (1, 7, 59), (1, 8, 19), (2, 0, 31), (2, 1, 64), (2, 3, 37), (2, 4, 34), (2, 5, 34), (2, 6, 70), (2, 7, 93), (2, 8, 19), (3, 0, 89), (3, 1, 79), (3, 2, 37), (3, 4, 82), (3, 5, 54), (3, 6, 96), (3, 7, 14), (3, 8, 55), (4, 0, 41), (4, 1, 51), (4, 2, 34), (4, 3, 82), (4, 5, 10), (4, 6, 45), (4, 7, 37), (4, 8, 33), (5, 0, 34), (5, 1, 27), (5, 2, 38), (5, 3, 54), (5, 4, 10), (5, 6, 54), (5, 7, 57), (5, 8, 64), (6, 0, 47), (6, 1, 99), (6, 2, 100), (6, 3, 96), (6, 4, 45), (6, 5, 54), (6, 7, 75), (6, 8, 17), (7, 0, 9), (7, 1, 59), (7, 2, 93), (7, 3, 14), (7, 4, 3), (7, 5, 57), (7, 6, 75), (7, 8, 66), (8, 0, 99), (8, 1, 21), (8, 2, 19), (8, 3, 55), (8, 4, 33), (8, 5, 64), (8, 6, 17), (8, 7, 10)]"
tsp_brute_force,0.3372783660888672,,inf,9,14.222222222222221,16,"[(0, 6, 45), (1, 2, 20), (2, 3, 24), (2, 1, 20), (3, 7, 3), (3, 2, 24), (4, 5, 33), (4, 8, 24), (5, 7, 60), (5, 4, 33), (6, 8, 67), (6, 0, 45), (7, 3, 3), (7, 5, 60), (8, 4, 24), (8, 6, 67)]"
tsp_brute_force,1.0544953346252441,"[0, 2, 5, 3, 4, 1, 7, 6, 8, 0]",239,9,51.55555555555556,58,"[(0, 1, 34), (0, 7, 40), (0, 3, 61), (0, 8, 9), (0, 2, 8), (1, 0, 34), (1, 4, 17), (1, 8, 96), (1, 5, 77), (1, 2, 79), (1, 6, 56), (1, 3, 15), (1, 7, 10), (2, 7, 61), (2, 8, 38), (2, 1, 79), (2, 6, 46), (2, 4, 31), (2, 0, 8), (2, 5, 65), (3, 5, 70), (3, 4, 1), (3, 1, 15), (3, 0, 61), (3, 6, 21), (3, 8, 64), (4, 1, 17), (4, 8, 42), (4, 6, 48), (4, 3, 1), (4, 2, 31), (4, 7, 19), (5, 1, 77), (5, 3, 70), (5, 7, 91), (5, 6, 53), (5, 2, 65), (6, 7, 3), (6, 2, 46), (6, 1, 56), (6, 5, 91), (6, 4, 48), (6, 8, 56), (6, 3, 51), (7, 2, 61), (7, 0, 40), (7, 6, 3), (7, 5, 91), (7, 8, 88), (7, 4, 78), (7, 1, 70), (8, 4, 42), (8, 1, 96), (8, 2, 38), (8, 6, 56), (8, 7, 14), (8, 0, 9), (8, 3, 64)]"
tsp_brute_force,2.206207513809204,"[0, 8, 5, 7, 3, 6, 1, 2, 4, 0]",162,9,64.0,72,"[(0, 1, 57), (0, 2, 78), (0, 3, 41), (0, 4, 40), (0, 5, 82), (0, 6, 90), (0, 7, 68), (0, 8, 20), (1, 0, 29), (1, 2, 12), (1, 3, 65), (1, 4, 39), (1, 5, 42), (1, 6, 16), (1, 7, 45), (1, 8, 74), (2, 0, 78), (2, 1, 46), (2, 3, 41), (2, 4, 17), (2, 5, 60), (2, 6, 7), (2, 7, 61), (2, 8, 46), (3, 0, 43), (3, 1, 65), (3, 2, 41), (3, 4, 50), (3, 5, 28), (3, 6, 33), (3, 7, 55), (3, 8, 35), (4, 0, 40), (4, 1, 39), (4, 2, 17), (4, 3, 50), (4, 5, 57), (4, 6, 28), (4, 7, 36), (4, 8, 52), (5, 0, 82), (5, 1, 49), (5, 2, 88), (5, 3, 94), (5, 4, 57), (5, 6, 85), (5, 7, 19), (5, 8, 3), (6, 0, 90), (6, 1, 16), (6, 2, 7), (6, 3, 33), (6, 4, 28), (6, 5, 85), (6, 7, 87), (6, 8, 99), (7, 0, 68), (7, 1, 45), (7, 2, 78), (7, 3, 2), (7, 4, 36), (7, 5, 19), (7, 6, 87), (7, 8, 6), (8, 0, 20), (8, 1, 74), (8, 2, 46), (8, 3, 35), (8, 4, 52), (8, 5, 3), (8, 6, 99), (8, 7, 95)]"
tsp_brute_force,0.3412468433380127,,inf,9,14.222222222222221,16,"[(0, 2, 36), (0, 3, 46), (1, 3, 61), (1, 6, 88), (2, 8, 10), (2, 0, 36), (2, 7, 68), (3, 0, 46), (3, 1, 61), (3, 4, 16), (4, 3, 16), (5, 6, 19), (6, 1, 88), (6, 5, 19), (7, 2, 68), (8, 2, 10)]"
tsp_brute_force,0.9706709384918213,"[0, 2, 1, 7, 3, 6, 8, 5, 4, 0]",274,9,49.77777777777778,56,"[(0, 6, 53), (0, 1, 5), (0, 7, 76), (0, 2, 39), (0, 4, 11), (0, 5, 15), (1, 2, 99), (1, 6, 51), (1, 0, 5), (1, 7, 18), (1, 4, 29), (1, 8, 22), (1, 5, 17), (2, 1, 3), (2, 0, 88), (2, 7, 58), (2, 4, 71), (2, 8, 55), (3, 6, 36), (3, 7, 58), (3, 4, 79), (3, 5, 55), (4, 7, 64), (4, 3, 55), (4, 8, 78), (4, 5, 28), (4, 1, 99), (4, 0, 11), (4, 6, 92), (4, 2, 71), (5, 8, 56), (5, 7, 47), (5, 4, 28), (5, 0, 15), (5, 1, 17), (5, 3, 55), (6, 0, 53), (6, 1, 51), (6, 8, 50), (6, 3, 36), (6, 7, 52), (6, 4, 92), (7, 4, 64), (7, 0, 76), (7, 3, 58), (7, 8, 77), (7, 5, 47), (7, 1, 18), (7, 6, 35), (7, 2, 58), (8, 6, 69), (8, 5, 31), (8, 7, 77), (8, 4, 78), (8, 1, 22), (8, 2, 55)]"
tsp_brute_force,2.2389426231384277,"[0, 8, 3, 4, 1, 5, 6, 7, 2, 0]",248,9,64.0,72,"[(0, 1, 41), (0, 2, 8), (0, 3, 94), (0, 4, 67), (0, 5, 50), (0, 6, 80), (0, 7, 76), (0, 8, 5), (1, 0, 41), (1, 2, 62), (1, 3, 44), (1, 4, 49), (1, 5, 21), (1, 6, 56), (1, 7, 78), (1, 8, 53), (2, 0, 8), (2, 1, 62), (2, 3, 71), (2, 4, 62), (2, 5, 35), (2, 6, 36), (2, 7, 44), (2, 8, 35), (3, 0, 94), (3, 1, 44), (3, 2, 71), (3, 4, 17), (3, 5, 38), (3, 6, 62), (3, 7, 67), (3, 8, 8), (4, 0, 67), (4, 1, 49), (4, 2, 62), (4, 3, 17), (4, 5, 43), (4, 6, 86), (4, 7, 100), (4, 8, 42), (5, 0, 50), (5, 1, 21), (5, 2, 35), (5, 3, 38), (5, 4, 43), (5, 6, 40), (5, 7, 78), (5, 8, 92), (6, 0, 80), (6, 1, 5), (6, 2, 36), (6, 3, 62), (6, 4, 72), (6, 5, 40), (6, 7, 56), (6, 8, 88), (7, 0, 76), (7, 1, 78), (7, 2, 44), (7, 3, 67), (7, 4, 100), (7, 5, 78), (7, 6, 87), (7, 8, 97), (8, 0, 99), (8, 1, 7), (8, 2, 35), (8, 3, 8), (8, 4, 42), (8, 5, 92), (8, 6, 88), (8, 7, 97)]"
tsp_brute_force,0.34918212890625,,inf,9,14.222222222222221,16,"[(0, 1, 83), (1, 4, 32), (1, 6, 61), (1, 2, 38), (1, 0, 83), (2, 1, 38), (3, 6, 73), (4, 5, 41), (4, 1, 32), (4, 8, 15), (5, 4, 41), (6, 1, 18), (6, 3, 42), (6, 7, 62), (7, 6, 62), (8, 4, 15)]"
tsp_brute_force,0.9676949977874756,"[0, 7, 5, 8, 2, 1, 6, 4, 3, 0]",266,9,49.77777777777778,56,"[(0, 5, 57), (0, 2, 16), (0, 6, 80), (0, 8, 43), (0, 3, 6), (0, 7, 60), (0, 1, 50), (1, 6, 50), (1, 8, 97), (1, 4, 33), (1, 3, 56), (1, 5, 20), (1, 0, 50), (1, 2, 61), (2, 6, 95), (2, 8, 30), (2, 0, 16), (2, 4, 80), (2, 3, 44), (2, 1, 34), (2, 7, 99), (2, 5, 82), (3, 5, 71), (3, 1, 56), (3, 2, 44), (3, 0, 6), (3, 4, 28), (4, 1, 33), (4, 2, 80), (4, 6, 53), (4, 3, 28), (4, 5, 34), (4, 8, 76), (5, 0, 57), (5, 6, 1), (5, 3, 71), (5, 8, 4), (5, 1, 20), (5, 4, 34), (5, 2, 3), (5, 7, 33), (6, 1, 50), (6, 5, 1), (6, 2, 95), (6, 4, 11), (6, 0, 80), (6, 8, 54), (7, 0, 60), (7, 2, 99), (7, 5, 43), (8, 1, 97), (8, 2, 30), (8, 0, 43), (8, 5, 4), (8, 6, 89), (8, 4, 76)]"
tsp_brute_force,2.2047171592712402,"[0, 4, 2, 8, 1, 5, 7, 3, 6, 0]",209,9,64.0,72,"[(0, 1, 95), (0, 2, 100), (0, 3, 79), (0, 4, 34), (0, 5, 51), (0, 6, 11), (0, 7, 64), (0, 8, 74), (1, 0, 95), (1, 2, 51), (1, 3, 70), (1, 4, 46), (1, 5, 41), (1, 6, 50), (1, 7, 43), (1, 8, 24), (2, 0, 100), (2, 1, 51), (2, 3, 62), (2, 4, 4), (2, 5, 67), (2, 6, 79), (2, 7, 9), (2, 8, 5), (3, 0, 79), (3, 1, 70), (3, 2, 62), (3, 4, 68), (3, 5, 52), (3, 6, 50), (3, 7, 33), (3, 8, 64), (4, 0, 34), (4, 1, 46), (4, 2, 4), (4, 3, 68), (4, 5, 29), (4, 6, 80), (4, 7, 12), (4, 8, 38), (5, 0, 51), (5, 1, 41), (5, 2, 96), (5, 3, 52), (5, 4, 29), (5, 6, 44), (5, 7, 7), (5, 8, 98), (6, 0, 11), (6, 1, 50), (6, 2, 79), (6, 3, 50), (6, 4, 80), (6, 5, 44), (6, 7, 92), (6, 8, 47), (7, 0, 64), (7, 1, 43), (7, 2, 62), (7, 3, 33), (7, 4, 12), (7, 5, 7), (7, 6, 92), (7, 8, 9), (8, 0, 74), (8, 1, 24), (8, 2, 5), (8, 3, 64), (8, 4, 38), (8, 5, 74), (8, 6, 42), (8, 7, 9)]"
tsp_brute_force,0.34273338317871094,,inf,9,14.222222222222221,16,"[(0, 2, 92), (0, 5, 63), (1, 2, 97), (2, 0, 92), (2, 1, 97), (3, 6, 82), (4, 5, 36), (4, 6, 42), (5, 0, 63), (5, 4, 36), (6, 4, 42), (6, 3, 98), (6, 8, 62), (7, 8, 83), (8, 6, 62), (8, 7, 83)]"
tsp_brute_force,1.0093591213226318,"[0, 3, 1, 6, 2, 8, 4, 5, 7, 0]",246,9,49.77777777777778,56,"[(0, 5, 46), (0, 8, 62), (0, 6, 22), (0, 1, 51), (0, 7, 4), (0, 4, 40), (0, 3, 25), (1, 5, 75), (1, 6, 59), (1, 4, 99), (1, 0, 51), (1, 8, 74), (1, 3, 67), (2, 6, 77), (2, 4, 90), (2, 8, 59), (2, 3, 97), (2, 7, 55), (3, 6, 78), (3, 7, 24), (3, 2, 97), (3, 4, 97), (3, 0, 25), (3, 1, 1), (4, 2, 90), (4, 5, 64), (4, 1, 11), (4, 3, 97), (4, 8, 1), (4, 0, 40), (5, 0, 84), (5, 1, 35), (5, 6, 55), (5, 4, 64), (5, 7, 20), (5, 8, 65), (6, 2, 13), (6, 7, 45), (6, 5, 55), (6, 3, 43), (6, 1, 59), (6, 0, 22), (6, 8, 19), (7, 6, 45), (7, 8, 41), (7, 3, 24), (7, 5, 20), (7, 2, 18), (7, 0, 4), (8, 7, 41), (8, 2, 59), (8, 0, 62), (8, 5, 65), (8, 4, 1), (8, 1, 74), (8, 6, 19)]"
tsp_brute_force,2.2136449813842773,"[0, 1, 2, 3, 7, 8, 4, 6, 5, 0]",220,9,64.0,72,"[(0, 1, 17), (0, 2, 70), (0, 3, 84), (0, 4, 63), (0, 5, 80), (0, 6, 83), (0, 7, 75), (0, 8, 74), (1, 0, 17), (1, 2, 4), (1, 3, 60), (1, 4, 71), (1, 5, 14), (1, 6, 11), (1, 7, 93), (1, 8, 46), (2, 0, 70), (2, 1, 4), (2, 3, 5), (2, 4, 35), (2, 5, 100), (2, 6, 57), (2, 7, 36), (2, 8, 64), (3, 0, 84), (3, 1, 60), (3, 2, 5), (3, 4, 47), (3, 5, 87), (3, 6, 76), (3, 7, 38), (3, 8, 97), (4, 0, 63), (4, 1, 71), (4, 2, 35), (4, 3, 47), (4, 5, 84), (4, 6, 33), (4, 7, 48), (4, 8, 20), (5, 0, 45), (5, 1, 14), (5, 2, 100), (5, 3, 87), (5, 4, 16), (5, 6, 38), (5, 7, 10), (5, 8, 70), (6, 0, 83), (6, 1, 11), (6, 2, 57), (6, 3, 76), (6, 4, 33), (6, 5, 38), (6, 7, 27), (6, 8, 70), (7, 0, 89), (7, 1, 93), (7, 2, 36), (7, 3, 38), (7, 4, 44), (7, 5, 10), (7, 6, 27), (7, 8, 20), (8, 0, 74), (8, 1, 14), (8, 2, 64), (8, 3, 88), (8, 4, 20), (8, 5, 88), (8, 6, 70), (8, 7, 20)]"
tsp_brute_force,3.3038530349731445,,inf,10,16.2,18,"[(0, 4, 44), (1, 6, 43), (1, 9, 36), (2, 6, 11), (3, 4, 23), (4, 9, 5), (4, 7, 16), (4, 0, 44), (4, 3, 23), (5, 6, 98), (6, 5, 98), (6, 1, 43), (6, 2, 11), (7, 4, 16), (8, 9, 34), (9, 1, 36), (9, 4, 5), (9, 8, 16)]"
tsp_brute_force,10.767188549041748,"[0, 5, 8, 6, 9, 2, 4, 7, 1, 3, 0]",193,10,64.8,72,"[(0, 5, 37), (0, 3, 33), (0, 2, 72), (0, 1, 85), (0, 7, 86), (0, 8, 81), (0, 6, 63), (0, 9, 77), (1, 5, 94), (1, 0, 85), (1, 4, 93), (1, 3, 15), (1, 7, 78), (1, 8, 43), (1, 9, 25), (2, 5, 79), (2, 0, 54), (2, 9, 53), (2, 4, 1), (2, 3, 17), (2, 6, 50), (2, 7, 27), (3, 7, 51), (3, 0, 33), (3, 1, 15), (3, 6, 2), (3, 4, 86), (3, 9, 62), (3, 2, 17), (3, 5, 25), (4, 7, 28), (4, 1, 93), (4, 9, 26), (4, 3, 86), (4, 2, 1), (4, 5, 91), (5, 2, 68), (5, 1, 94), (5, 0, 37), (5, 7, 9), (5, 9, 100), (5, 4, 91), (5, 6, 78), (5, 3, 44), (5, 8, 15), (6, 7, 37), (6, 3, 2), (6, 0, 63), (6, 9, 17), (6, 8, 13), (6, 5, 78), (6, 2, 50), (7, 3, 51), (7, 4, 28), (7, 6, 37), (7, 5, 9), (7, 0, 86), (7, 9, 43), (7, 1, 17), (7, 2, 27), (8, 0, 81), (8, 6, 13), (8, 1, 43), (8, 5, 15), (9, 4, 26), (9, 6, 17), (9, 7, 43), (9, 3, 80), (9, 2, 17), (9, 5, 100), (9, 0, 77), (9, 1, 45)]"
